site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
CartayaMFC,2012,37.259,-7.1478,0.08794820026750741,0.13300746842266653
CartayaSNH,2012,37.2625,-7.1436,0.09642012921576414,0.12615598516288382
CetreroMFC,2012,37.313,-7.0985,0.21233438120745685,0.2115023075586363
CetreroSNH,2012,37.314,-7.0932,0.21639133959856108,0.21069888397275993
EstanqueMFC,2012,37.2355,-7.2815,0.14605448485865308,0.17296039108873823
EstanqueSNH,2012,37.2342,-7.2797,0.13765630069422555,0.16639222410583385
GibraleonSNH,2012,37.3804,-6.998,0.09432050102625412,0.03931507580442316
LucenaSNH,2012,37.292,-6.7533,0.10744402505851001,0.12788505983763665
MenajoMFC,2012,37.327,-7.1276,0.17882201064868078,0.16356321861690307
MenajoSNH,2012,37.3265,-7.1279,0.17432797028941696,0.15694518370115634
NieblaSNH,2012,37.4048,-6.68,0.09066478627550445,0.06490716083242869
PinarMFC,2012,37.276,-7.1093,0.21442711345869508,0.18663981501187873
PinarSNH,2012,37.276,-7.1112,0.20444160567753372,0.17182470867813793
RedondelaSNH,2012,37.2192,-7.262,0.05837449926860105,0.022731449543434902
VillablancaSNH,2012,37.2926,-7.3248,0.17514264465965376,0.14812914429215604
VisoSNH,2012,37.439,-5.7408,0.06770505172375776,0.09649236230150328
